Applicant ID,Loan Type,Gender,Marital Status,Accomodation Type,No of years in the current address,No. of Years in the current job,Monthly Salary,Balance in Savings Account,Loan Amount Requested,Term,Down Payment ,EMI Affordable 
350,Home Loan,Male,Single,Family Other,24,3,25000,30075,800000,180,1630000,11750
351,Home Loan,Male,Married,Rented,3,3,10000,14594,700000,180,300000,15000
352,Home Loan,Male,Married,Family Other,16,3,16000,5000,600000,120,525000,10428
353,Home Loan,Male,Married,Rented,7,3,12000,9639,800000,180,200000,14000
354,Home Loan,Male,Married,Family Other,10,3,35000,6009,900000,180,700000,15000
355,Home Loan,Male,Married,Rented,10,3,39000,5000,800000,180,400000,15000
356,Home Loan,Male,Married,Rented,1,3,16163,9500,900000,180,0,13852
357,Home Loan,Male,Married,Family Other,2,3,36000,17000,240000,180,1060000,3694
358,Home Loan,Male,Married,Family Other,5,3,37843,47464,1000000,180,1200000,15931
359,Home Loan,Male,Married,Rented,1,3,10000,61578,1000000,180,650000,15391
360,Home Loan,Male,Married,Rented,20,3,15000,16525,500000,84,700000,10218
361,Home Loan,Male,Married,Family Other,39,3,20000,21602,600000,120,160000,26000
362,Home Loan,Male,Married,Family Other,31,3,6000,37,800000,180,225000,14000
363,Home Loan,Male,Married,Rented,1,3,49382,39254,600000,180,1712000,23000
364,Home Loan,Female,Married,Rented,10,3,13972,3034,80000,180,1270000,961
365,Home Loan,Male,Married,Rented,7,3,15200,0,1000000,120,300000,17380
366,Home Loan,Male,Married,Rented,4,3,6000,7007,550000,180,175000,8465
367,Home Loan,Male,Married,Rented,3,3,39000,97032,800000,120,250000,15000
368,Home Loan,Male,Married,Rented,5,3,23441,32000,680000,180,45000,15000
369,Home Loan,Male,Married,Owned,23,3,12000,37610,800000,78,1300000,17012
370,Home Loan,Male,Married,Rented,3,3,37391,5388413,1000000,180,290000,18000
371,Home Loan,Male,Married,Rented,1,3,8300,10214,380000,180,320000,5582
372,Home Loan,Male,Married,Rented,3,3,7741,3264,600000,156,150000,9000
373,Home Improvement,Male,Married,Family Other,18,3,25300,10939,500000,84,200000,11713
374,Home Loan,Male,Married,Rented,3,3,11700,160,630000,180,370000,9696
375,Home Loan,Male,Married,Rented,3,3,15000,6482,300000,180,161829,4618
376,Home Loan,Male,Single,Family Other,3,3,4000,0,700000,180,350000,10774
377,Home Loan,Male,Married,Family Other,10,3,21000,4392,700000,180,300000,11000
378,Home Loan,Male,Married,Rented,1,3,9000,1541,1000000,180,500000,16000
379,Home Loan,Male,Married,Rented,4,3,5000,3752,493290,180,211410,7592
380,Home Loan,Male,Single,Owned,1,3,4091,647,150000,60,50000,3728
381,Home Loan,Male,Married,Rented,1,3,7978,49039,400000,180,100000,6157
382,Home Loan,Male,Single,Rented,5,3,20000,4367,600000,180,200000,12000
383,Home Loan,Male,Married,Family Other,20,3,7500,15009,700000,180,350000,10500
384,Home Loan,Male,Single,Rented,3,3,25000,1000,800000,180,300000,13000
385,Home Loan,Female,Married,Family Other,30,3,15000,10214,1000000,180,200000,15391
386,Home Loan,Male,Married,Family Other,16,3,16000,50000,700000,120,550000,12000
387,Home Loan,Male,Married,Rented,2,3,23404,63,750000,180,395000,11543
388,Home Loan,Male,Married,Rented,5,3,58207,48517,800000,180,3400000,15000
389,Home Loan,Male,Married,Rented,3,3,28384,26560,600000,180,420000,12313
390,Home Loan,Female,Married,Rented,3,3,26000,25667,900000,180,300000,15000
391,Home Loan,Male,Married,Rented,10,3,33000,204409,1000000,180,300000,16000
392,Home Loan,Female,Married,Rented,4,3,20000,28000,800000,180,200000,15000
393,Home Loan,Male,Married,Rented,1,3,25433,70927,350000,120,540000,6083
394,Home Loan,Male,Married,Rented,1,3,22701,15961,970000,180,230000,14929
395,Home Loan,Male,Married,Rented,3,3,33515,15763,800000,180,367000,18000
396,Home Loan,Male,Married,Family Other,5,3,20000,1403,800000,180,100000,13000
397,Home Loan,Male,Single,Rented,1,3,8000,11417,400000,180,149550,7000
398,Home Loan,Male,Married,Rented,5,3,9400,5407,375000,180,125000,6156
399,Home Loan,Male,Married,Rented,3,3,13304,0,221000,180,179000,3402
400,Home Loan,Male,Married,Rented,3,3,13547,5750,440000,180,260000,6772
401,Home Loan,Male,Married,Owned,25,3,19540,35262,600000,180,300000,9234
402,Home Loan,Male,Married,Rented,6,3,18233,26562,700000,180,500000,10737
403,Home Loan,Male,Single,Owned,15,3,23000,75027,1000000,180,500000,15390
404,Home Loan,Male,Married,Rented,3,3,20000,1009,1000000,180,500000,15390
405,Home Loan,Male,Married,Rented,5,3,12000,0,200000,180,25000,3079
406,Home Loan,Male,Married,Owned,4,3,10000,2000,1000000,180,200000,16000
407,Home Loan,Male,Married,Family Other,10,3,21000,7341,550000,180,250000,8000
408,Home Loan,Male,Married,Rented,3,3,18500,43000,600000,180,200000,12000
409,Home Loan,Male,Single,Rented,6,3,17000,0,800000,180,700000,14500
410,Home Loan,Male,Married,Rented,1,3,35000,10416,1000000,180,250000,15391
411,Home Loan,Male,Married,Owned,1,3,18000,9996,350000,180,750000,8000
412,Home Improvement,Male,Married,Owned,25,3,20000,26000,500000,84,300000,18000
413,Home Loan,Male,Married,Rented,3,3,22000,110000,650000,180,350000,10004
414,Home Loan,Male,Married,Rented,6,3,30000,5000,500000,180,300000,10000
415,Home Loan,Male,Single,Rented,6,3,10000,0,600000,180,200000,9235
416,Home Loan,Male,Married,Rented,2,3,27819,0,800000,180,200000,12313
417,Home Loan,Male,Married,Family Other,2,3,10000,1000,500000,180,300000,9000
418,Home Loan,Male,Married,Rented,1,3,33432,30000,500000,120,250000,8160
419,Home Loan,Male,Married,Family Other,7,3,79303,5656,1000000,180,250000,15391
420,Home Improvement,Male,Married,Owned,2,3,5000,437,300000,84,100000,8000
421,Home Loan,Male,Married,Rented,4,3,15000,4114,600000,180,450000,9000
422,Home Loan,Male,Married,Owned,10,3,25000,0,800000,180,700000,14000
423,Home Loan,Male,Married,Rented,1,3,18739,3039,400000,180,100000,9000
424,Home Loan,Male,Married,Rented,3,3,24080,35000,800000,180,250000,12313
425,Home Loan,Male,Single,Rented,7,3,28750,490,1000000,156,200000,15943
426,Home Loan,Male,Married,Rented,1,3,20000,86888,800000,180,200000,12313
427,Home Loan,Male,Single,Rented,4,3,30000,32860,900000,180,200000,14000
428,Home Loan,Male,Single,Rented,1,3,31962,1156,1000000,180,17000000,15390
429,Home Loan,Male,Married,Rented,10,3,11992,46078,200000,120,1000000,3500
430,Home Improvement,Male,Married,Owned,5,3,18000,0,300000,84,200000,8286
431,Home Loan,Male,Married,Rented,2,3,14406,75368,1000000,180,400000,16000
432,Home Loan,Male,Married,Rented,1,3,32000,2229,600000,180,108690,8000
433,Home Loan,Male,Married,Rented,15,3,33000,380011,700000,180,300000,10000
434,Home Loan,Male,Married,Owned,1,3,21691,86048,1000000,180,500000,12500
435,Home Loan,Female,Married,Rented,3,3,10527,102502,1000000,180,500000,14000
436,Home Loan,Male,Married,Family Other,3,3,12000,4612,320000,180,109638,4925
437,Home Loan,Male,Married,Rented,6,3,23285,5000,800000,180,400000,14000
438,Home Loan,Male,Married,Rented,4,4,29000,119,800000,180,800000,15000
439,Home Loan,Male,Married,Rented,1,4,10000,1000,800000,180,100000,12000
440,Home Loan,Male,Married,Rented,5,4,22500,947,800000,180,400000,12000
441,Home Loan,Male,Single,Rented,8,4,35000,79151,800000,180,400000,15000
442,Home Loan,Female,Married,Owned,20,4,9000,1625,500000,180,880000,8000
443,Home Loan,Male,Married,Family Other,15,4,20000,16917,970000,180,530000,14929
444,Home Loan,Male,Married,Owned,5,4,9000,113,300000,180,700000,5000
445,Home Loan,Male,Married,Family Other,15,4,91000,10000,900000,180,300000,13852
446,Home Loan,Male,Married,Rented,1,4,24000,47984,800000,180,200000,13000
447,Home Loan,Male,Married,Family Other,20,4,25401,28986,800000,180,300000,14000
448,Home Loan,Male,Married,Family Other,30,4,22024,32340,650000,180,150000,10004
449,Home Loan,Male,Married,Rented,3,4,10500,2000,500000,180,500000,9000
450,Home Loan,Male,Married,Rented,4,4,30100,62782,500000,180,400000,8000
451,Home Loan,Female,Married,Rented,4,4,7650,10174,330000,96,240000,6311
452,Home Loan,Male,Married,Rented,12,4,25000,22391,1000000,180,800000,17000
453,Home Loan,Male,Married,Rented,1,4,8000,10005,500000,60,130000,14000
454,Home Loan,Male,Married,Family Other,50,4,14940,512900,700000,72,158600,16000
455,Home Loan,Male,Single,Rented,6,4,22000,448,1000000,180,330000,22000
456,Home Loan,Male,Married,Rented,2,4,24000,334,980000,180,245000,20000
457,Home Loan,Male,Married,Rented,3,4,40656,9343,1000000,180,340000,20000
458,Home Loan,Male,Married,Rented,3,4,20792,14258,350000,120,280000,15000
459,Home Loan,Male,Married,Rented,1,4,5755,3000,300000,180,320000,10000
460,Home Loan,Male,Married,Rented,9,4,20000,2074,700000,120,250000,20000
461,Home Loan,Male,Married,Owned,24,4,7175,1048,500000,180,202074,5500
462,Home Loan,Male,Married,Rented,6,4,5000,1033,700000,96,90000,11000
463,Home Loan,Male,Married,Family Other,15,4,10050,1650,320000,180,230000,4925
464,Home Loan,Male,Married,Rented,5,4,20000,4236,550000,180,350000,8465
465,Home Loan,Male,Married,Rented,1,4,18000,133142,600000,180,400000,8000
466,Home Loan,Female,Married,Family Other,20,4,15000,7186,710000,144,140000,11587
467,Home Loan,Male,Married,Family Other,25,4,24129,0,600000,180,400000,9235
468,Home Loan,Male,Married,Rented,2,4,12729,13876,200000,120,500000,6000
469,Home Loan,Male,Married,Rented,6,4,6194,25000,800000,180,450000,15000
470,Home Loan,Male,Married,Owned,1,4,10445,27396,800000,180,566000,15000
471,Home Loan,Male,Single,Rented,3,4,23217,29998,750000,180,250000,11543
472,Home Loan,Male,Married,Rented,2,4,6000,241631,1000000,180,500000,18000
473,Home Loan,Male,Married,Rented,20,4,16596,3037,600000,180,200000,10000
474,Home Loan,Male,Married,Rented,3,4,28552,9054,600000,180,150000,12000
475,Home Loan,Male,Married,Rented,1,4,34982,162600,750000,120,350000,13035
476,Home Loan,Male,Married,Rented,1,4,25280,1465,800000,180,300000,15400
477,Home Loan,Male,Married,Rented,5,4,17096,10299,500000,120,380000,9500
478,Home Loan,Male,Married,Owned,1,4,33493,35174,900000,180,300000,14000
479,Home Loan,Male,Married,Family Other,20,4,35000,16066,1000000,180,500000,16000
480,Home Loan,Male,Single,Owned,5,4,10979,1724,600000,180,250000,9234
481,Home Loan,Male,Married,Owned,5,4,12705,26143,700000,180,300000,11000
482,Home Loan,Male,Married,Rented,4,4,19000,264183,1000000,180,500000,16000
483,Home Loan,Female,Married,Rented,4,4,16173,1000,900000,180,300000,13852
484,Home Loan,Male,Married,Owned,5,4,16000,372,700000,180,650000,10773
485,Home Loan,Male,Married,Owned,2,4,10000,3000,1000000,180,400000,16000
486,Home Loan,Male,Married,Family Other,6,4,16324,506,700000,180,500000,10000
487,Home Loan,Male,Married,Family Other,20,4,13100,192,300000,180,50000,6000
488,Home Loan,Male,Married,Rented,4,4,32000,11563,800000,180,200000,11750
489,Home Loan,Male,Married,Owned,5,4,16000,5000,700000,180,600000,11750
490,Home Loan,Male,Married,Owned,2,4,18000,20554,700000,180,200000,11000
491,Home Loan,Male,Single,Owned,10,4,26500,0,800000,180,200000,12313
492,Home Loan,Male,Married,Rented,5,4,12450,15000,250000,120,342500,4345
493,Home Loan,Male,Married,Owned,4,4,25600,166791,800000,180,250000,12313
494,Home Loan,Male,Married,Family Other,1,4,37580,45683,800000,180,350000,12313
495,Home Loan,Male,Married,Rented,3,4,20000,10000,400000,180,600000,8000
496,Home Loan,Male,Married,Family Other,1,4,18000,151751,800000,180,200000,15000
497,Home Loan,Male,Married,Owned,15,4,8000,24,300000,84,500000,8000
498,Home Loan,Male,Married,Rented,10,4,25500,8213,740000,180,260000,11389
499,Home Loan,Male,Single,Family Other,12,4,7268,30000,500000,180,250000,12000
500,Home Loan,Male,Married,Rented,2,4,10840,5000,800000,180,200000,13000
501,Home Loan,Male,Married,Rented,4,4,24314,3100,750000,180,550000,13000
502,Home Loan,Male,Married,Rented,1,4,20000,21000,800000,120,400000,20000
503,Home Loan,Male,Married,Rented,5,4,51520,52635,1000000,180,250000,15390
504,Home Loan,Male,Married,Rented,2,4,15000,426361,800000,180,300000,13000
505,Home Loan,Male,Married,Company Provided,2,4,17000,10000,900000,180,500000,8000
506,Home Loan,Male,Married,Rented,10,4,16000,0,500000,120,500000,10000
507,Home Loan,Male,Married,Rented,10,4,26205,22000,500000,180,220000,9000
508,Home Loan,Male,Married,Rented,4,4,30000,3211,1000000,180,500000,15390
509,Home Loan,Male,Married,Family Other,3,4,27083,10964,1000000,180,3100000,16000
510,Home Loan,Male,Married,Owned,8,4,15000,3388,300000,84,200000,8000
511,Home Loan,Male,Single,Family Other,15,4,10000,33300,300000,180,400000,8000
512,Home Improvement,Male,Married,Owned,5,5,7823,645,300000,84,900000,7000
513,Home Loan,Male,Married,Rented,2,5,10000,2620,200000,180,800000,2938
514,Home Loan,Male,Married,Family Other,5,5,18608,31795,460000,180,116218,6757
515,Home Loan,Male,Married,Family Other,31,5,43656,43584,800000,180,800000,15000
516,Home Loan,Male,Single,Rented,2,5,7000,9,800000,180,300000,12000
517,Home Loan,Female,Married,Rented,5,5,4000,848,400000,180,160000,8000
518,Home Loan,Male,Married,Rented,1,5,23237,10000,200000,60,390000,5000
519,Home Loan,Male,Married,Rented,2,5,5528,1029,500000,180,9500000,8000
520,Home Loan,Male,Single,Owned,16,5,9000,3418,500000,108,1300000,8000
521,Home Loan,Male,Married,Family Other,36,5,12000,13595,800000,180,1140000,13000
522,Home Loan,Male,Married,Rented,2,5,26200,0,798200,180,441800,12285
523,Home Loan,Male,Single,Rented,2,5,25000,57473,698000,180,557000,10743
524,Home Loan,Male,Single,Rented,4,5,25000,47984,700000,180,800000,11000
525,Home Loan,Female,Married,Family Other,10,5,12000,37135,800000,180,500000,10000
526,Home Loan,Male,Married,Family Other,23,5,13600,80,600000,120,350000,15000
527,Home Loan,Male,Married,Family Other,20,5,25020,30000,500000,84,288000,20000
528,Home Loan,Male,Married,Owned,1,5,9600,2500,400000,84,207600,12000
529,Home Loan,Male,Married,Rented,8,5,24000,5009,700000,180,330000,15000
530,Home Loan,Female,Married,Rented,5,5,23381,70000,800000,180,850000,25000
531,Home Loan,Male,Married,Family Other,6,5,22200,114193,500000,180,200000,15000
532,Home Loan,Male,Married,Rented,3,5,25000,1302,500000,180,150000,11000
533,Home Loan,Male,Married,Rented,2,5,28300,1470,1000000,180,350000,20000
534,Home Loan,Male,Married,Family Other,11,5,30000,10667,600000,180,1632500,15000
535,Home Loan,Male,Married,Rented,2,5,19000,20235,800000,180,250000,12000
536,Home Loan,Male,Married,Rented,7,5,16596,13582,300000,120,0,5000
537,Home Loan,Male,Married,Rented,5,5,10000,9458,700000,180,451000,11000
538,Home Improvement,Male,Married,Owned,21,5,12000,1643,255000,84,802500,5974
539,Home Loan,Male,Married,Family Other,2,5,20000,22534,700000,120,0,11000
540,Home Loan,Male,Married,Owned,5,5,4200,3496,290000,168,1710000,8000
541,Home Loan,Male,Married,Rented,1,5,10000,1120,700000,180,150000,11000
542,Home Loan,Male,Married,Rented,6,5,4500,325,250000,96,237200,4781
543,Home Loan,Male,Married,Family Other,27,5,6000,2583,1000000,180,300000,15500
544,Home Loan,Male,Married,Rented,12,5,60000,67673,1000000,84,250000,20000
545,Home Loan,Male,Married,Rented,6,5,20000,14545,300000,180,68000,4000
546,Home Loan,Male,Married,Owned,30,5,15000,4295,600000,180,200000,10000
547,Home Loan,Male,Married,Family Other,25,5,8000,38124,500000,120,100000,10000
548,Home Loan,Male,Married,Rented,5,5,11000,6559,500000,180,500000,8000
549,Home Loan,Male,Married,Family Other,26,5,15565,2035,500000,180,141000,7696
550,Home Loan,Male,Married,Family Other,10,5,10000,85,400000,180,100000,7000
551,Home Loan,Male,Married,Rented,5,5,7500,1138,270000,180,80000,4349
552,Home Loan,Male,Married,Rented,7,5,25000,16775,800000,180,0,12313
553,Home Loan,Male,Married,Rented,15,5,7011,6751,250000,180,275000,4000
554,Home Loan,Male,Married,Company Provided,15,5,11222,432,800000,180,400000,15000
555,Home Loan,Male,Married,Family Other,15,5,20875,1278,800000,180,400000,15000
556,Home Loan,Male,Married,Rented,5,5,18150,395,580000,180,420000,8927
557,Home Loan,Male,Married,Rented,5,5,11058,5000,650000,180,250000,10000
558,Home Loan,Male,Married,Family Other,17,5,25775,10842,800000,180,400000,17000
559,Home Loan,Male,Married,Family Other,35,5,19365,64,1000000,180,500000,18000
560,Home Loan,Male,Married,Rented,5,5,17009,4228,540000,180,560000,9300
561,Home Loan,Male,Married,Family Other,36,5,35833,17646,1000000,180,400000,16000
562,Home Loan,Male,Single,Family Other,20,5,40031,15923,1000000,180,300000,15400
563,Home Improvement,Male,Single,Family Other,7,5,19825,1001,500000,84,100000,11713
564,Home Loan,Male,Married,Owned,1,5,12000,3912,225000,144,603000,3672
565,Home Loan,Male,Married,Family Other,2,5,6000,200,400000,180,400000,6156
566,Home Loan,Male,Married,Owned,5,5,14500,232,200000,180,100000,3079
567,Home Loan,Male,Married,Owned,34,5,13070,86,270000,180,130000,5000
568,Home Loan,Male,Married,Owned,3,5,14500,2200,950000,180,350000,14621
569,Home Loan,Male,Single,Rented,3,5,14625,112956,1000000,156,300000,20000
570,Home Loan,Male,Married,Rented,2,5,29000,5000,500000,60,200000,15000
571,Home Loan,Male,Married,Rented,10,5,6000,3678,500000,180,150000,8000
572,Home Loan,Male,Married,Owned,4,5,13000,40000,800000,180,200000,13500
573,Home Loan,Male,Married,Rented,10,5,35000,326043,800000,180,200000,12313
574,Home Loan,Female,Married,Family Other,2,5,25000,17542,800000,180,500000,13000
575,Home Loan,Male,Married,Rented,4,5,7500,500,800000,180,350000,15000
576,Home Improvement,Male,Married,Owned,2,5,7000,31468,200000,84,300000,5000
577,Home Loan,Male,Married,Owned,3,5,21467,5000,440000,180,160000,6772
578,Home Loan,Male,Married,Rented,2,5,25000,11918,800000,180,600000,16000
579,Home Loan,Male,Married,Owned,1,5,11183,16987,400000,180,230000,6157
580,Home Loan,Male,Married,Rented,8,5,30000,50517,500000,180,900000,8000
581,Home Loan,Male,Single,Company Provided,20,5,15000,100,500000,180,300000,7700
582,Home Improvement,Male,Single,Owned,20,5,19000,1397,350000,84,77000,7000
583,Home Loan,Male,Single,Rented,2,5,11317,68000,575000,180,625000,8850
584,Home Loan,Male,Married,Rented,3,5,20000,3829,700000,180,200000,11273
585,Home Loan,Male,Single,Family Other,20,5,54036,50000,1000000,180,250000,15391
586,Home Loan,Female,Single,Owned,27,5,25000,143223,500000,120,200000,10000
587,Home Loan,Male,Married,Rented,3,5,24516,96569,800000,180,200000,13000
588,Home Loan,Female,Married,Owned,1,6,9800,30505,440000,180,110000,6463
589,Home Loan,Male,Married,Rented,6,6,8232,11249,800000,180,150000,12350
590,Home Loan,Male,Married,Rented,5,6,14000,818,500000,120,300000,9000
591,Home Loan,Male,Married,Family Other,15,6,30000,46100,800000,180,200000,13000
592,Home Loan,Male,Married,Rented,1,6,16363,6275,650000,180,350000,10004
593,Home Loan,Male,Married,Company Provided,6,6,8000,1072,500000,180,700000,7695
594,Home Improvement,Male,Married,Family Other,8,6,11600,25700,300000,84,80000,15000
595,Home Improvement,Male,Married,Family Other,28,6,12500,56000,500000,84,366800,15000
596,Home Loan,Male,Married,Rented,2,6,15000,417,900000,72,450000,20000
